time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,school_main_phase,count_schools,school_places,pupils_on_roll,at_or_over_capacity_schools,percent_at_or_over_capacity_schools,pupils_over_capacity,percent_pupils_over_capacity,under_capacity_schools,percent_under_capacity_schools,unfilled_places,percent_unfilled_places
201011,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,Total,2184,865127,788322,444,20.32967033,10302,1.190808,1740,79.67032967,87107,10.068695
201011,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,Primary,1788,473439,427024,307,17.17002237,3516,0.742651,1481,82.82997763,49931,10.546448
201011,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,Secondary,396,391688,361298,137,34.5959596,6786,1.732501,259,65.4040404,37176,9.491228
201011,Academic year,Regional,E92000001,England,E12000006,East of England,,,,Total,2429,902595,802032,402,16.55002058,6125,0.678599,2027,83.44997942,106688,11.820141
201011,Academic year,Regional,E92000001,England,E12000006,East of England,,,,Primary,2009,467859,416286,319,15.87854654,2656,0.567692,1690,84.12145346,54229,11.590885
201011,Academic year,Regional,E92000001,England,E12000006,East of England,,,,Secondary,420,434736,385746,83,19.76190476,3469,0.797956,337,80.23809524,52459,12.066864
201011,Academic year,Regional,E92000001,England,E12000007,London,,,,Total,2205,1124174,1047299,628,28.48072562,15924,1.416507,1577,71.51927438,92799,8.254861
201011,Academic year,Regional,E92000001,England,E12000007,London,,,,Primary,1779,622597,590303,514,28.89263631,8059,1.294417,1265,71.10736369,40353,6.4814
201011,Academic year,Regional,E92000001,England,E12000007,London,,,,Secondary,426,501577,456996,114,26.76056338,7865,1.568054,312,73.23943662,52446,10.456221
201011,Academic year,Regional,E92000001,England,E12000008,South East,,,,Total,3106,1232781,1123293,783,25.20927238,12585,1.020863,2323,74.79072762,122073,9.902245
201011,Academic year,Regional,E92000001,England,E12000008,South East,,,,Primary,2615,672456,613315,642,24.55066922,6627,0.985492,1973,75.44933078,65768,9.780268
201011,Academic year,Regional,E92000001,England,E12000008,South East,,,,Secondary,491,560325,509978,141,28.71690428,5958,1.063311,350,71.28309572,56305,10.048632
201011,Academic year,Regional,E92000001,England,E12000009,South West,,,,Total,2197,754533,680911,450,20.4824761,7245,0.960197,1747,79.5175239,80867,10.71749
201011,Academic year,Regional,E92000001,England,E12000009,South West,,,,Primary,1875,399600,358859,372,19.84,3914,0.979479,1503,80.16,44655,11.174925
201011,Academic year,Regional,E92000001,England,E12000009,South West,,,,Secondary,322,354933,322052,78,24.22360248,3331,0.938487,244,75.77639752,36212,10.202489
201011,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,Total,837,385359,352483,177,21.14695341,4877,1.265573,660,78.85304659,37753,9.796839
201011,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,Primary,687,223599,209340,146,21.25181951,2093,0.936051,541,78.74818049,16352,7.313092
201011,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,Secondary,150,161760,143143,31,20.66666667,2784,1.721068,119,79.33333333,21401,13.230094
201011,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,Total,1368,738815,694816,451,32.96783626,11047,1.495232,917,67.03216374,55046,7.45058
201011,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,Primary,1092,398998,380963,368,33.6996337,5966,1.495246,724,66.3003663,24001,6.015318
201011,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,Secondary,276,339817,313853,83,30.07246377,5081,1.495217,193,69.92753623,31045,9.1358
201011,Academic year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Total,78,28695,24799,14,17.94871795,166,0.578498,64,82.05128205,4062,14.155776
201011,Academic year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Primary,68,15857,13501,12,17.64705882,63,0.397301,56,82.35294118,2419,15.255092
201011,Academic year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Secondary,10,12838,11298,2,20,103,0.802306,8,80,1643,12.797944
201011,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Total,86,38903,33276,12,13.95348837,32,0.082256,74,86.04651163,5659,14.546436
201011,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Primary,72,20591,17543,11,15.27777778,31,0.150551,61,84.72222222,3079,14.953135
201011,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Secondary,14,18312,15733,1,7.142857143,1,0.005461,13,92.85714286,2580,14.089122
201011,Academic year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Total,71,31202,27121,10,14.08450704,442,1.416576,61,85.91549296,4523,14.495866
201011,Academic year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Primary,56,16529,13678,6,10.71428571,91,0.550548,50,89.28571429,2942,17.79902
201011,Academic year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Secondary,15,14673,13443,4,26.66666667,351,2.392149,11,73.33333333,1581,10.774893
201011,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Total,57,23112,19419,9,15.78947368,122,0.527864,48,84.21052632,3815,16.506577
201011,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Primary,48,12469,10404,8,16.66666667,105,0.842088,40,83.33333333,2170,17.40316
201011,Academic year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Secondary,9,10643,9015,1,11.11111111,17,0.159729,8,88.88888889,1645,15.456168
201011,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Total,99,42716,37009,13,13.13131313,268,0.6274,86,86.86868687,5975,13.987733
201011,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Primary,82,22915,19930,12,14.63414634,166,0.724416,70,85.36585366,3151,13.750818
201011,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Secondary,17,19801,17079,1,5.882352941,102,0.515125,16,94.11764706,2824,14.261906
201011,Academic year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Total,35,14550,13480,8,22.85714286,72,0.494845,27,77.14285714,1142,7.848797
201011,Academic year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Primary,30,8117,7403,8,26.66666667,72,0.887027,22,73.33333333,786,9.683381
201011,Academic year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Secondary,5,6433,6077,0,0,0,0,5,100,356,5.533965
201011,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Total,49,24050,19657,2,4.081632653,87,0.361746,47,95.91836735,4480,18.627859
201011,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Primary,42,13842,11669,1,2.380952381,18,0.130039,41,97.61904762,2191,15.828637
201011,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Secondary,7,10208,7988,1,14.28571429,69,0.67594,6,85.71428571,2289,22.423589
201011,Academic year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Total,56,23790,19558,2,3.571428571,5,0.021017,54,96.42857143,4237,17.810004
201011,Academic year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Primary,45,12364,10417,2,4.444444444,5,0.04044,43,95.55555556,1952,15.787771
201011,Academic year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Secondary,11,11426,9141,0,0,0,0,11,100,2285,19.99825
201011,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Total,72,28667,25977,13,18.05555556,182,0.634876,59,81.94444444,2872,10.018488
201011,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Primary,60,16259,14745,10,16.66666667,106,0.651947,50,83.33333333,1620,9.963712
201011,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Secondary,12,12408,11232,3,25,76,0.612508,9,75,1252,10.090264
201011,Academic year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Total,263,77990,65688,36,13.68821293,755,0.968073,227,86.31178707,13057,16.74189
201011,Academic year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Primary,227,42912,35820,27,11.89427313,129,0.300615,200,88.10572687,7221,16.827461
201011,Academic year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Secondary,36,35078,29868,9,25,626,1.784594,27,75,5836,16.637209
201011,Academic year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Total,36,14924,14001,15,41.66666667,94,0.629858,21,58.33333333,1017,6.814527
201011,Academic year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Primary,29,8544,8082,12,41.37931034,57,0.667135,17,58.62068966,519,6.074438
201011,Academic year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Secondary,7,6380,5919,3,42.85714286,37,0.579937,4,57.14285714,498,7.805643
201011,Academic year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Total,173,51966,44418,24,13.87283237,476,0.915984,149,86.12716763,8024,15.440865
201011,Academic year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Primary,124,19011,16009,14,11.29032258,73,0.383988,110,88.70967742,3075,16.174846
201011,Academic year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Secondary,49,32955,28409,10,20.40816327,403,1.22288,39,79.59183673,4949,15.017448
201011,Academic year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Total,58,23802,19073,3,5.172413793,39,0.163852,55,94.82758621,4768,20.03193
201011,Academic year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Primary,51,15299,11980,2,3.921568627,24,0.156873,49,96.07843137,3343,21.851101
201011,Academic year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Secondary,7,8503,7093,1,14.28571429,15,0.176408,6,85.71428571,1425,16.758791
201011,Academic year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Total,155,69284,62046,32,20.64516129,782,1.128688,123,79.35483871,8020,11.575544
201011,Academic year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Primary,126,35573,31567,27,21.42857143,497,1.397127,99,78.57142857,4503,12.658477
201011,Academic year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Secondary,29,33711,30479,5,17.24137931,285,0.845421,24,82.75862069,3517,10.432796
201011,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Total,64,26147,23949,13,20.3125,184,0.703714,51,79.6875,2382,9.110032
201011,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Primary,54,14572,13401,10,18.51851852,103,0.706835,44,81.48148148,1274,8.742794
201011,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Secondary,10,11575,10548,3,30,81,0.699784,7,70,1108,9.572354
201011,Academic year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Total,95,43091,38013,18,18.94736842,210,0.487341,77,81.05263158,5288,12.271704
201011,Academic year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Primary,75,21933,19668,16,21.33333333,134,0.610952,59,78.66666667,2399,10.937856
201011,Academic year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Secondary,20,21158,18345,2,10,76,0.359202,18,90,2889,13.65441
201011,Academic year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Total,113,53091,46558,12,10.61946903,442,0.832533,101,89.38053097,6975,13.13782
201011,Academic year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Primary,91,26908,23694,10,10.98901099,87,0.323324,81,89.01098901,3301,12.267727
201011,Academic year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Secondary,22,26183,22864,2,9.090909091,355,1.355842,20,90.90909091,3674,14.032005
201011,Academic year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Total,111,45206,41837,23,20.72072072,222,0.491085,88,79.27927928,3591,7.943636
201011,Academic year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Primary,94,25121,23076,19,20.21276596,112,0.445842,75,79.78723404,2157,8.586442
201011,Academic year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Secondary,17,20085,18761,4,23.52941176,110,0.547672,13,76.47058824,1434,7.139656
201011,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Total,77,27793,25719,26,33.76623377,296,1.065016,51,66.23376623,2370,8.527327
201011,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Primary,63,15947,14754,21,33.33333333,234,1.467361,42,66.66666667,1427,8.948392
201011,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Secondary,14,11846,10965,5,35.71428571,62,0.523383,9,64.28571429,943,7.960493
201011,Academic year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Total,155,68997,60664,29,18.70967742,544,0.78844,126,81.29032258,8877,12.865777
201011,Academic year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Primary,129,40821,37064,23,17.82945736,321,0.78636,106,82.17054264,4078,9.989956
201011,Academic year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Secondary,26,28176,23600,6,23.07692308,223,0.791454,20,76.92307692,4799,17.032226
201011,Academic year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Total,101,40505,37275,17,16.83168317,195,0.481422,84,83.16831683,3425,8.455746
201011,Academic year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Primary,88,23608,21350,12,13.63636364,32,0.135547,76,86.36363636,2290,9.700102
201011,Academic year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Secondary,13,16897,15925,5,38.46153846,163,0.964668,8,61.53846154,1135,6.717169
201011,Academic year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Total,81,32876,30586,22,27.16049383,326,0.991605,59,72.83950617,2616,7.957172
201011,Academic year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Primary,69,19205,17866,18,26.08695652,127,0.661286,51,73.91304348,1466,7.633429
201011,Academic year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Secondary,12,13671,12720,4,33.33333333,199,1.455636,8,66.66666667,1150,8.411967
201011,Academic year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Total,92,32128,27896,9,9.782608696,169,0.526021,83,90.2173913,4401,13.698332
201011,Academic year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Primary,77,18800,16954,7,9.090909091,105,0.558511,70,90.90909091,1951,10.37766
201011,Academic year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Secondary,15,13328,10942,2,13.33333333,64,0.480192,13,86.66666667,2450,18.382353
