time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,primary_planning_area_code,secondary_planning_area_code,school_laestab,school_urn,school_name,school_main_phase,school_phase,school_places,pupils_on_roll,primary_capacity,secondary_capacity,primary_pupils_on_roll,secondary_pupils_on_roll
202223,Academic year,School,E92000001,England,E12000002,North West,876,E06000006,Halton,z,1876013,8767003,140578,The Cavendish High Academy,Secondary,SS,92,102,0,92,0,102
202223,Academic year,School,E92000001,England,E12000002,North West,876,E06000006,Halton,1876003,1876013,8767200,111514,Chesnut Lodge Special School,Secondary,AT,66,86,39,27,44,42
202223,Academic year,School,E92000001,England,E12000002,North West,876,E06000006,Halton,z,1876013,8767202,111515,Ashley High School,Secondary,SS,112,119,0,112,0,119
202223,Academic year,School,E92000001,England,E12000002,North West,876,E06000006,Halton,1876003,z,8767206,146110,Brookfields School,Primary,PS,101,119,101,0,119,0
202223,Academic year,School,E92000001,England,E12000002,North West,877,E06000007,Warrington,1877003,1877013,8777001,111495,Green Lane Community Special School,Secondary,AT,220,220,77,143,77,143
202223,Academic year,School,E92000001,England,E12000002,North West,877,E06000007,Warrington,1877003,1877013,8777002,111496,Fox Wood Special School,Secondary,AT,78,126,38,40,75,51
202223,Academic year,School,E92000001,England,E12000002,North West,877,E06000007,Warrington,1877003,1877013,8777100,111498,Chaigeley School,Secondary,AT,36,48,12,24,7,41
202223,Academic year,School,E92000001,England,E12000002,North West,877,E06000007,Warrington,1877003,1877013,8777103,111501,Woolston Brook School,Secondary,AT,72,57,32,40,8,49
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,1888013,8887007,119861,Bleasdale School,Secondary,AT,40,35,28,12,22,13
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,z,1888013,8887014,119866,Moorbrook School,Secondary,SS,45,56,0,45,0,56
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,1888013,8887034,119876,Morecambe Road School,Secondary,AT,150,195,50,100,64,131
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,1888013,8887037,119877,Chorley Astley Park School,Secondary,AT,176,166,79,97,74,92
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,1888013,8887040,119878,Great Arley School,Secondary,AT,99,106,27,72,29,77
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,z,8887044,119879,Rawtenstall Cribden House Community Special School,Primary,PS,90,91,90,0,91,0
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,1888013,8887049,119880,Applebee Wood Community Specialist School,Secondary,AT,147,153,54,93,53,100
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,z,1888013,8887060,119883,Broadfield Specialist School,Secondary,SS,190,192,0,190,0,192
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,1888013,8887076,119887,Kirkham Pear Tree School,Secondary,AT,94,100,55,39,45,55
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,1888013,8887089,119889,Mayfield School,Secondary,AT,118,118,58,60,48,70
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,1888013,8887092,143879,Tor View School,Secondary,AT,165,234,68,97,79,155
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,1888013,8887097,119892,The Loyne Specialist School,Secondary,AT,114,110,74,40,53,57
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,1888013,8887098,119893,The Coppice School,Secondary,AT,68,64,36,32,25,39
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,z,8887099,119894,Oswaldtwistle White Ash School,Primary,PS,75,111,75,0,111,0
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,z,1888013,8887100,119895,Brookfield School,Secondary,SS,70,79,0,70,0,79
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,1888013,8887102,119897,Thornton-Cleveleys Red Marsh School,Secondary,AT,90,105,59,31,53,52
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,z,1888013,8887104,119898,Hope High School,Secondary,SS,56,85,0,56,0,85
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,1888013,8887109,131479,Hillside Specialist School and College,Secondary,AT,99,106,58,41,56,50
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,z,8887110,133688,Royal Cross Primary School,Primary,PS,42,25,42,0,25,0
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,z,1888013,8887111,134625,The Rose School,Secondary,SS,67,66,0,67,0,66
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,z,8887112,135012,Pendle View Primary School,Primary,PS,128,126,128,0,126,0
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,z,1888013,8887113,135013,Ridgewood Community High School,Secondary,SS,95,179,0,95,0,179
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,z,8887114,135014,Holly Grove School,Primary,PS,111,113,111,0,113,0
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,z,1888013,8887115,135015,Pendle Community High School & College,Secondary,SS,136,162,0,136,0,162
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,z,1888013,8887116,131258,West Lancashire Community High School,Secondary,SS,125,125,0,125,0,125
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,z,8887117,131259,Kingsbury Primary Special School,Primary,PS,50,99,50,0,99,0
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,z,1888013,8887118,135346,Sir Tom Finney Community High School,Secondary,SS,240,219,0,240,0,219
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,z,8887119,135347,Acorns Primary School,Primary,PS,70,85,70,0,85,0
202223,Academic year,School,E92000001,England,E12000002,North West,888,E10000017,Lancashire,1888003,z,8887120,135457,Elm Tree Community Primary School,Primary,PS,135,158,135,0,158,0
202223,Academic year,School,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,1889003,1889013,8897002,141016,Eden School,Secondary,AT,60,60,6,54,5,55
202223,Academic year,School,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,z,1889013,8897003,146899,Crosshill Special School,Secondary,SS,92,106,0,92,0,106
202223,Academic year,School,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,1889003,1889013,8897107,132051,Newfield School,Secondary,AT,230,216,128,102,123,93
202223,Academic year,School,E92000001,England,E12000002,North West,890,E06000009,Blackpool,1890003,1890013,8907000,147845,Lotus School,Secondary,MS,48,43,8,40,1,42
202223,Academic year,School,E92000001,England,E12000002,North West,890,E06000009,Blackpool,1890003,1890013,8907019,140143,Park Community Academy,Secondary,AT,300,324,110,190,121,203
202223,Academic year,School,E92000001,England,E12000002,North West,890,E06000009,Blackpool,1890003,1890013,8907020,119868,Highfurlong School,Secondary,AT,79,101,40,39,48,53
202223,Academic year,School,E92000001,England,E12000002,North West,890,E06000009,Blackpool,1890003,1890013,8907025,119871,Woodlands School,Secondary,AT,110,109,65,45,63,46
202223,Academic year,School,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,1895003,1895013,8957001,141559,Church Lawton School,Secondary,AT,70,71,20,50,19,52
202223,Academic year,School,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,1895003,1895013,8957002,147854,The Axis Academy,Secondary,AT,63,60,7,56,7,53
202223,Academic year,School,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,1895003,1895013,8957004,148641,Adelaide Heath Academy,Secondary,AT,80,69,20,60,18,51
202223,Academic year,School,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,1895003,1895013,8957101,111499,David Lewis School,Secondary,AT,91,x,36,55,0,0
202223,Academic year,School,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,1895003,1895013,8957111,111507,Springfield School,Secondary,AT,170,213,85,85,103,110
202223,Academic year,School,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,1895003,1895013,8957112,111508,Park Lane School,Secondary,AT,122,116,50,72,53,63
202223,Academic year,School,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,1895003,1895013,8957209,140457,Adelaide School,Secondary,MS,53,94,7,46,7,87
202223,Academic year,School,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,1896003,1896013,8967000,111494,Dee Banks School,Secondary,AT,106,115,56,50,56,59
202223,Academic year,School,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,1896003,1896013,8967105,140093,Cloughwood Academy,Secondary,AT,90,119,27,63,23,96
202223,Academic year,School,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,z,1896013,8967106,111503,Greenbank School,Secondary,SS,119,116,0,119,0,116
202223,Academic year,School,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,z,1896013,8967108,111504,Oaklands School,Secondary,SS,155,171,0,155,0,171
202223,Academic year,School,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,1896003,1896013,8967109,111505,Hebden Green Community School,Secondary,AT,133,134,67,66,66,68
202223,Academic year,School,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,1896003,1896013,8967110,142302,The Russett School,Secondary,AT,93,124,49,44,68,56
202223,Academic year,School,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,1896003,z,8967115,111510,Hinderton School,Primary,PS,45,48,45,0,48,0
202223,Academic year,School,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,1896003,1896013,8967118,111511,Dorin Park School & Specialist SEN College,Secondary,AT,107,143,54,53,68,75
202223,Academic year,School,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,1896003,z,8967120,111513,Rosebank School,Primary,PS,49,52,49,0,52,0
202223,Academic year,School,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,1896003,1896013,8967208,111517,Archers Brook SEMH Residential School,Secondary,AT,85,83,32,53,8,75
202223,Academic year,School,E92000001,England,E12000002,North West,942,E06000063,Cumberland,1942003,1942013,9427002,112464,Mayfield School,Secondary,AT,230,215,125,105,123,92
202223,Academic year,School,E92000001,England,E12000002,North West,942,E06000063,Cumberland,1942003,1942013,9427003,143723,Cumbria Academy for Autism,Secondary,AT,56,55,20,36,18,37
202223,Academic year,School,E92000001,England,E12000002,North West,942,E06000063,Cumberland,1942003,1942013,9427022,146250,James Rennie School,Secondary,AT,180,167,70,110,72,95
202223,Academic year,School,E92000001,England,E12000002,North West,943,E06000064,Westmorland and Furness,1943003,1943013,9437001,141993,George Hastwell School Special Academy,Secondary,AT,90,85,35,55,34,51
202223,Academic year,School,E92000001,England,E12000002,North West,943,E06000064,Westmorland and Furness,1943003,1943013,9437006,112465,Sandgate School,Secondary,AT,120,116,40,80,38,78
202223,Academic year,School,E92000001,England,E12000002,North West,943,E06000064,Westmorland and Furness,1943003,1943013,9437013,112466,Sandside Lodge School,Secondary,AT,80,84,40,40,35,49
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,1370003,1370013,3707009,141704,Greenacre School,Secondary,AT,288,332,120,168,115,217
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,1370003,1370013,3707010,141563,Springwell Special Academy,Secondary,AT,115,110,40,75,38,72
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,1371003,1371013,3717000,144346,Pennine View School,Secondary,AT,120,123,70,50,17,106
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,1371003,1371013,3717001,147864,Bader Special Academy,Secondary,AT,100,100,58,42,34,66
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,1371003,1371013,3717002,106818,Doncaster School for the Deaf,Secondary,AT,2,39,1,1,8,31
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,1371003,1371013,3717012,147515,Heatherwood School,Secondary,AT,49,80,29,20,29,51
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,1371003,1371013,3717014,147582,Coppice School,Secondary,AT,136,133,79,57,59,74
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,1371003,1371013,3717015,135547,Stone Hill School,Secondary,AT,125,140,73,52,38,102
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,1371003,1371013,3717016,147829,North Ridge Community School,Secondary,AT,99,137,58,41,74,63
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,1372003,1372013,3727000,106966,Newman School,Secondary,AT,174,170,55,119,55,115
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,1372003,1372013,3727002,142768,Abbey School,Secondary,AT,192,212,50,142,52,160
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,1372003,1372013,3727003,142797,Kelford School,Secondary,AT,137,136,57,80,56,80
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,1372003,1372013,3727004,149188,Elements Academy,Secondary,AT,136,136,33,103,33,103
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,1372003,1372013,3727006,144196,Milton School,Secondary,AT,150,140,67,83,62,78
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,1372003,1372013,3727009,106970,The Willows School,Secondary,AT,176,176,38,138,38,138
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,1372003,1372013,3727011,142795,Hilltop School,Secondary,AT,134,130,70,64,66,64
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,z,1373013,3735950,149427,Kenwood Academy,Secondary,SS,128,132,0,128,0,132
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,1373003,1373013,3737000,149087,Discovery Academy,Secondary,AT,80,62,40,40,25,37
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,z,1373013,3737010,107169,Bents Green School,Secondary,SS,307,302,0,307,0,302
202223,Academic year,School,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,1373003,z,3737013,107171,The Rowan School,Primary,PS,85,99,85,0,99,0
