time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,primary_planning_area_code,secondary_planning_area_code,school_laestab,school_urn,school_name,education_phase,school_phase,school_places,pupils_on_roll,SEND_unit_capacity,resourced_provision_capacity,primary_SEND_unit_capacity,primary_resourced_provision_capacity,secondary_SEND_unit_capacity,secondary_resourced_provision_capacity
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520011,z,3522010,133770,Ashbury Meadow Primary School,Primary,PS,420,431,0,22,0,22,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520012,z,3522037,141689,St James' CofE Primary School Gorton,Primary,PS,420,429,0,12,0,12,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520011,z,3522039,105397,Bowker Vale Primary School,Primary,PS,420,416,0,9,0,9,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520012,z,3522044,143763,Gorton Primary School,Primary,PS,420,339,0,18,0,18,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520014,z,3522182,142437,Newall Green Primary School,Primary,PS,630,552,0,6,0,6,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520014,z,3522232,105448,Rack House Primary School,Primary,PS,420,408,0,7,0,7,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520013,z,3522298,105467,Broad Oak Primary School,Primary,PS,655,305,0,7,0,7,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520011,z,3522302,105470,Pike Fold Primary School,Primary,PS,420,418,0,7,0,7,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520012,z,3522323,139445,Webster Primary School,Primary,PS,630,409,0,8,0,8,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520013,z,3522325,144128,Barlow Hall Primary School,Primary,PS,315,210,0,7,0,7,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520012,z,3523310,105507,St Andrew's CofE Primary School,Primary,PS,420,338,0,15,0,15,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520011,z,3523472,105540,St Willibrord's RC Primary School,Primary,PS,204,211,0,7,0,7,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520011,3520021,3524271,150009,Abraham Moss Community School,Secondary,AT,1743,1795,0,16,0,8,0,8
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,z,3520024,3524766,139456,Saint Paul's Catholic High School,Secondary,SS,900,939,0,12,0,0,0,12
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,z,3520023,3524768,105581,The Barlow RC High School and Specialist Science College,Secondary,SS,900,906,0,16,0,0,0,16
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,z,3520022,3524770,131880,St Peter's RC High School,Secondary,SS,1000,1048,0,12,0,0,0,12
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,z,3520022,3526905,134224,Manchester Academy,Secondary,SS,1200,1120,0,17,0,0,0,17
202324,Academic year,School,E92000001,England,E12000002,North West,352,E08000003,Manchester,3520013,3520023,3526907,135296,William Hulme's Grammar School,Secondary,AT,1520,1562,0,12,0,6,0,6
202324,Academic year,School,E92000001,England,E12000002,North West,353,E08000004,Oldham,3530006,z,3532026,147453,Medlock Valley Primary School,Primary,PS,315,294,0,12,0,12,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,353,E08000004,Oldham,3530005,z,3533503,131848,St Paul's CofE Primary School,Primary,PS,210,225,0,12,0,12,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,353,E08000004,Oldham,z,3530007,3534011,137039,The Hathershaw College,Secondary,SS,1050,1055,0,12,0,0,0,12
202324,Academic year,School,E92000001,England,E12000002,North West,353,E08000004,Oldham,z,3530007,3534027,141248,North Chadderton School,Secondary,SS,1645,1566,0,12,0,0,0,12
202324,Academic year,School,E92000001,England,E12000002,North West,354,E08000005,Rochdale,3540007,z,3542003,105766,Shawclough Community Primary School,Primary,PS,420,391,20,8,20,8,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,354,E08000005,Rochdale,3540005,z,3542025,105778,Marland Hill Community Primary School,Primary,PS,420,420,0,10,0,10,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,354,E08000005,Rochdale,3540002,z,3542041,105787,Boarshaw Community Primary School,Primary,PS,420,426,12,0,12,0,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,354,E08000005,Rochdale,z,3540012,3544088,147369,Matthew Moss High School,Secondary,SS,1220,1207,0,10,0,0,0,10
202324,Academic year,School,E92000001,England,E12000002,North West,354,E08000005,Rochdale,z,3540011,3545400,140055,Wardle Academy,Secondary,SS,1347,1356,0,6,0,0,0,6
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550012,z,3552009,149819,Brentnall Academy,Primary,PS,210,199,0,12,0,12,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550003,z,3552010,150415,Moss Valley Primary Academy,Primary,PS,175,147,0,20,0,20,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550010,z,3552040,105896,The Friars Primary School,Primary,PS,420,396,0,10,0,10,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550010,z,3552041,136076,River View Community Primary School,Primary,PS,420,463,0,50,0,50,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550007,z,3552059,105903,Lewis Street Primary School,Primary,PS,420,399,0,6,0,6,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550006,z,3552061,105904,Monton Green Primary School,Primary,PS,420,421,0,10,0,10,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550002,z,3552072,149387,Mesne Lea Primary School,Primary,PS,420,391,0,8,0,8,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550009,z,3552098,132147,Lark Hill Community Primary School,Primary,PS,630,602,0,8,0,8,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550007,z,3553033,105935,Christ Church CofE Primary School,Primary,PS,210,205,0,4,0,4,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550003,z,3553040,105939,Irlam Endowed Primary School,Primary,PS,210,207,0,8,0,8,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,3550011,z,3553317,105944,St Philip's CofE Primary School,Primary,PS,210,213,0,16,0,16,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,z,3550103,3554026,143059,Buile Hill Academy,Secondary,SS,960,935,0,12,0,0,0,12
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,z,3550101,3554035,146404,Co-op Academy Walkden,Secondary,SS,1500,1483,0,35,0,0,0,35
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,z,3550101,3554039,144199,Moorside High School,Secondary,SS,1110,1160,0,21,0,0,0,21
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,z,3550102,3554049,144200,Ellesmere Park High School,Secondary,SS,750,813,0,20,0,0,0,20
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,z,3550103,3554620,131512,All Hallows RC High School,Secondary,SS,650,737,0,20,0,0,0,20
202324,Academic year,School,E92000001,England,E12000002,North West,355,E08000006,Salford,z,3550101,3555400,105989,St Ambrose Barlow RC High School,Secondary,SS,1050,1075,0,10,0,0,0,10
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,3560005,z,3562017,106036,Brookside Primary School,Primary,PS,210,157,0,3,0,3,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,3560007,z,3562030,106045,Etchells Primary School,Primary,PS,420,379,0,8,0,8,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,3560004,z,3562048,106054,Ladybridge Primary School,Primary,PS,210,147,0,11,0,11,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,3560001,z,3562080,106072,Queensgate Primary School,Primary,PS,315,254,0,4,0,4,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,3560008,z,3562084,106076,Rose Hill Primary School,Primary,PS,525,505,0,15,0,15,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,3560003,z,3562087,106079,Thorn Grove Primary School,Primary,PS,210,198,0,16,0,16,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,3560009,z,3562090,106082,Vernon Park Primary School,Primary,PS,315,297,11,0,11,0,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,3560003,z,3562116,131554,Bradshaw Hall Primary School,Primary,PS,420,422,14,0,14,0,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,3560005,z,3563526,134883,Moorfield Primary School,Primary,PS,420,412,0,23,0,23,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,3560012,z,3563529,131083,Vale View Primary School,Primary,PS,525,387,0,29,0,29,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,z,3560024,3564032,149936,Priestnall School,Secondary,SS,1275,1263,0,4,0,0,0,4
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,z,3560023,3564037,106138,Marple Hall School,Secondary,SS,1610,1554,0,12,0,0,0,12
202324,Academic year,School,E92000001,England,E12000002,North West,356,E08000007,Stockport,z,3560024,3564040,142509,The Kingsway School,Secondary,SS,1670,1294,0,32,0,0,0,32
202324,Academic year,School,E92000001,England,E12000002,North West,357,E08000008,Tameside,3570003,z,3572005,142717,Oakfield Primary and Moderate Learning Difficulties Resource Provision,Primary,PS,210,203,0,16,0,16,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,357,E08000008,Tameside,3570003,z,3572042,106206,Russell Scott Primary School,Primary,PS,428,413,0,8,0,8,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,357,E08000008,Tameside,3570003,z,3572058,106214,Corrie Primary School,Primary,PS,420,308,0,10,0,10,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,357,E08000008,Tameside,3570003,z,3572064,147371,Dane Bank Primary School,Primary,PS,210,211,0,10,0,10,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,357,E08000008,Tameside,3570001,z,3572066,146480,Greenside Primary School,Primary,PS,420,441,0,10,0,10,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,357,E08000008,Tameside,3570001,z,3572080,146177,Rosehill Methodist Primary Academy,Primary,PS,491,366,0,10,0,10,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,357,E08000008,Tameside,3570001,z,3573022,147916,St James' Church of England Primary School,Primary,PS,210,204,0,10,0,10,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,357,E08000008,Tameside,3570003,z,3573325,106255,"St John Fisher RC Primary School, Denton",Primary,PS,210,216,0,12,0,12,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,357,E08000008,Tameside,z,3570004,3574025,106268,Hyde High School,Secondary,SS,1122,1167,0,8,0,0,0,8
202324,Academic year,School,E92000001,England,E12000002,North West,357,E08000008,Tameside,z,3570004,3574603,106271,St Thomas More RC College,Secondary,SS,800,775,0,15,0,0,0,15
202324,Academic year,School,E92000001,England,E12000002,North West,358,E08000009,Trafford,3585100,z,3582015,138977,Acre Hall Primary School,Primary,PS,315,273,30,0,30,0,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,358,E08000009,Trafford,3584100,z,3582016,144649,Barton Clough Primary School,Primary,PS,210,174,20,0,20,0,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,358,E08000009,Trafford,3587100,z,3582025,106303,Firs Primary School,Primary,PS,630,565,20,0,20,0,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,358,E08000009,Trafford,3587100,z,3582026,106304,Wellfield Junior School,Primary,PS,240,264,10,0,10,0,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,358,E08000009,Trafford,3586100,z,3582033,106308,Moorlands Junior School,Primary,PS,360,326,10,0,10,0,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,358,E08000009,Trafford,3587100,z,3582039,106313,Wellfield Infant and Nursery School,Primary,PS,203,178,10,0,10,0,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,358,E08000009,Trafford,z,3584200,3584015,106365,Lostock High School,Secondary,SS,740,509,0,30,0,0,0,30
202324,Academic year,School,E92000001,England,E12000002,North West,358,E08000009,Trafford,z,3581200,3585400,136377,Wellington School,Secondary,SS,1503,1501,0,25,0,0,0,25
202324,Academic year,School,E92000001,England,E12000002,North West,359,E08000010,Wigan,3590009,z,3592009,106403,Marsh Green Primary School,Primary,PS,420,366,0,5,0,5,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,359,E08000010,Wigan,3590012,z,3592034,106418,Leigh Central Primary School,Primary,PS,210,212,0,5,0,5,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,359,E08000010,Wigan,3590001,z,3592045,106425,Meadowbank Primary School & Children's Centre,Primary,PS,199,197,0,12,0,12,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,359,E08000010,Wigan,3590014,z,3592058,106433,Garrett Hall Primary School,Primary,PS,450,430,0,5,0,5,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,359,E08000010,Wigan,3590005,z,3593436,139300,Platt Bridge Community  School,Primary,PS,420,399,0,5,0,5,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,359,E08000010,Wigan,3590009,z,3593437,134742,Westfield Community School,Primary,PS,448,414,0,5,0,5,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,359,E08000010,Wigan,z,3590021,3594015,106521,Cansfield High School,Secondary,SS,1010,1041,0,9,0,0,0,9
202324,Academic year,School,E92000001,England,E12000002,North West,359,E08000010,Wigan,z,3590025,3594035,138110,Hawkley Hall High School,Secondary,SS,1150,1170,0,9,0,0,0,9
202324,Academic year,School,E92000001,England,E12000002,North West,876,E06000006,Halton,8761001,z,8762003,143768,Palace Fields Primary Academy,Primary,PS,280,136,0,10,0,10,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,876,E06000006,Halton,8761003,z,8762005,147267,Kingsway Primary Academy School,Primary,PS,280,232,0,30,0,30,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,876,E06000006,Halton,8761002,z,8762006,150204,Weston Point Primary Academy,Primary,PS,140,100,0,7,0,7,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,876,E06000006,Halton,8761002,z,8762107,110992,Victoria Road Primary School,Primary,PS,280,201,0,8,0,8,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,876,E06000006,Halton,8761001,z,8762295,111124,The Brow Community Primary School,Primary,PS,175,147,0,30,0,30,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,876,E06000006,Halton,8761002,z,8762297,111125,Woodside Primary School,Primary,PS,210,122,0,15,0,15,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,876,E06000006,Halton,8761001,z,8762382,111175,Beechwood Primary School,Primary,PS,157,150,0,8,0,8,0,0
202324,Academic year,School,E92000001,England,E12000002,North West,876,E06000006,Halton,8761001,z,8762700,111217,Astmoor Primary School,Primary,PS,175,129,0,16,0,16,0,0
