time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,education_phase,count_schools,school_places,pupils_on_roll,at_or_over_capacity_schools,percent_at_or_over_capacity_schools,pupils_over_capacity,percent_pupils_over_capacity,under_capacity_schools,percent_under_capacity_schools,unfilled_places,percent_unfilled_places
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Total,48,28349,26583,16,33.3333,242,0.85364563,32,66.6666,2008,7.08314226
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Primary,36,14151,13299,14,38.8888,192,1.35679457,22,61.1111,1044,7.37757049
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Secondary,12,14198,13284,2,16.6666,50,0.35216228,10,83.3333,964,6.78968869
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Total,50,26914,23457,7,14,78,0.28981199,43,86,3535,13.13442818
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Primary,40,16279,14405,6,15,74,0.45457338,34,85,1948,11.966337
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Secondary,10,10635,9052,1,10,4,0.03761166,9,90,1587,14.92242595
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Total,480,190050,169458,110,22.9166,1039,0.54669824,370,77.0833,21631,11.38174165
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Primary,398,98236,88869,91,22.8643,542,0.55173256,307,77.1356,9909,10.08693351
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Secondary,82,91814,80589,19,23.1707,497,0.54131178,63,76.8292,11722,12.76711613
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Total,411,118050,105380,88,21.4111,1270,1.07581533,323,78.5888,13940,11.8085557
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Primary,360,65091,57879,80,22.2222,718,1.10307109,280,77.7777,7930,12.18294388
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Secondary,51,52959,47501,8,15.6862,552,1.04231575,43,84.3137,6010,11.34840159
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Total,313,111342,93766,43,13.738,304,0.27303264,270,86.2619,17880,16.05863017
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Primary,254,56410,48900,38,14.9606,213,0.37759263,216,85.0393,7723,13.69083496
201213,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Secondary,59,54932,44866,5,8.4745,91,0.16565936,54,91.5254,10157,18.49013326
201213,Academic year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Total,215,79821,74842,58,26.9767,513,0.64268801,157,73.0232,5492,6.88039488
201213,Academic year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Primary,181,42888,39267,45,24.8618,200,0.46633091,136,75.1381,3821,8.90925201
201213,Academic year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Secondary,34,36933,35575,13,38.2352,313,0.84748057,21,61.7647,1671,4.52440907
201213,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Total,100,44045,39972,23,23,665,1.5098195,77,77,4738,10.75718016
201213,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Primary,88,24722,22594,21,23.8636,522,2.11147965,67,76.1363,2650,10.71919748
201213,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Secondary,12,19323,17378,2,16.6666,143,0.74005072,10,83.3333,2088,10.8057755
201213,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Total,178,67561,62265,50,28.0898,536,0.79335711,128,71.9101,5832,8.63219905
201213,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Primary,152,38019,35412,44,28.9473,381,1.00213051,108,71.0526,2988,7.85922828
201213,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Secondary,26,29542,26853,6,23.0769,155,0.52467673,20,76.923,2844,9.62697177
201213,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Total,63,33200,29615,27,42.8571,415,1.25,36,57.1428,4000,12.04819277
201213,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Primary,54,20012,17677,24,44.4444,249,1.24425345,30,55.5555,2584,12.91225265
201213,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Secondary,9,13188,11938,3,33.3333,166,1.25872005,6,66.6666,1416,10.73703367
201213,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Total,494,181424,165479,150,30.3643,1640,0.90395978,344,69.6356,17585,9.69276391
201213,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Primary,424,103818,97075,138,32.5471,1310,1.26182358,286,67.4528,8053,7.75684371
201213,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Secondary,70,77606,68404,12,17.1428,330,0.42522485,58,82.8571,9532,12.28255547
201213,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Total,61,25971,22767,12,19.6721,42,0.16171884,49,80.3278,3246,12.49855608
201213,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Primary,51,15625,14270,12,23.5294,42,0.2688,39,76.4705,1397,8.9408
201213,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Secondary,10,10346,8497,0,0,0,0,10,100,1849,17.87164121
201213,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Total,72,31808,27090,13,18.0555,191,0.60047787,59,81.9444,4909,15.43322435
201213,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Primary,60,19296,17116,10,16.6666,58,0.30058043,50,83.3333,2238,11.59825871
201213,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Secondary,12,12512,9974,3,25,133,1.06297954,9,75,2671,21.34750639
201213,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Total,37,17773,15575,4,10.8108,17,0.09565071,33,89.1891,2215,12.46272436
201213,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Primary,31,10167,9055,4,12.9032,17,0.16720763,27,87.0967,1129,11.10455395
201213,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Secondary,6,7606,6520,0,0,0,0,6,100,1086,14.27820142
201213,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Total,58,21437,19521,14,24.1379,124,0.57843915,44,75.862,2040,9.51625694
201213,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Primary,45,10017,9347,12,26.6666,83,0.82859139,33,73.3333,753,7.51722072
201213,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Secondary,13,11420,10174,2,15.3846,41,0.35901926,11,84.6153,1287,11.26970228
201213,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Total,76,26220,24177,27,35.5263,225,0.85812357,49,64.4736,2268,8.64988558
201213,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Primary,66,13222,12296,25,37.8787,117,0.88488882,41,62.1212,1043,7.88836787
201213,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Secondary,10,12998,11881,2,20,108,0.83089706,8,80,1225,9.42452685
201213,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Total,44,19871,17557,7,15.909,82,0.41266167,37,84.0909,2396,12.05777263
201213,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Primary,37,12322,10917,5,13.5135,35,0.2840448,32,86.4864,1440,11.68641454
201213,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Secondary,7,7549,6640,2,28.5714,47,0.62259902,5,71.4285,956,12.663929
201213,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Total,40,25847,23993,9,22.5,77,0.29790691,31,77.5,1931,7.47088637
201213,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Primary,29,15063,13683,7,24.1379,73,0.48463122,22,75.862,1453,9.64615282
201213,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Secondary,11,10784,10310,2,18.1818,4,0.03709199,9,81.8181,478,4.43249258
201213,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Total,58,25378,23307,14,24.1379,139,0.5477185,44,75.862,2210,8.70833005
201213,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Primary,49,14050,13214,12,24.4897,81,0.57651246,37,75.5102,917,6.52669039
201213,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Secondary,9,11328,10093,2,22.2222,58,0.51200565,7,77.7777,1293,11.41419492
201213,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Total,547,229477,208851,143,26.1425,1404,0.61182602,404,73.8574,22030,9.60009064
201213,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Primary,448,119133,110493,115,25.6696,688,0.57750581,333,74.3303,9328,7.82990439
201213,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Secondary,99,110344,98358,28,28.2828,716,0.64887987,71,71.7171,12702,11.51127383
201213,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Total,96,45774,40486,10,10.4166,63,0.13763272,86,89.5833,5351,11.69004238
201213,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Primary,79,24130,21740,9,11.3924,37,0.1533361,70,88.6075,2427,10.05801906
201213,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Secondary,17,21644,18746,1,5.8823,26,0.12012567,16,94.1176,2924,13.50951765
201213,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Total,47,20636,16848,6,12.7659,143,0.69296375,41,87.234,3931,19.04923435
201213,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Primary,41,10943,8869,5,12.1951,34,0.3107009,36,87.8048,2108,19.26345609
201213,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Secondary,6,9693,7979,1,16.6666,109,1.12452285,5,83.3333,1823,18.80738677
201213,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Total,267,97666,84103,29,10.8614,249,0.25495055,238,89.1385,13812,14.14207606
201213,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Primary,232,53109,47921,28,12.0689,248,0.46696417,204,87.931,5436,10.2355533
201213,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Secondary,35,44557,36182,1,2.8571,1,0.00224432,34,97.1428,8376,18.79839307
201213,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Total,353,149581,140198,105,29.745,1819,1.21606354,248,70.2549,11202,7.48891905
201213,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Primary,300,86095,80901,84,28,676,0.78517916,216,72,5870,6.81804983
201213,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Secondary,53,63486,59297,21,39.6226,1143,1.80039694,32,60.3773,5332,8.39870208
201213,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Total,268,114760,103405,51,19.0298,278,0.24224468,217,80.9701,11633,10.13680725
201213,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Primary,230,64108,58788,46,20,228,0.35564984,184,80,5548,8.65414613
201213,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Secondary,38,50652,44617,5,13.1578,50,0.09871279,33,86.8421,6085,12.01334597
201213,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Total,1,285,252,0,0,0,0,1,100,33,11.57894737
201213,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Primary,1,285,252,0,0,0,0,1,100,33,11.57894737
201213,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Secondary,z,z,z,z,z,z,z,z,z,z,z
201213,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Total,75,27545,24037,13,17.3333,106,0.38482483,62,82.6666,3614,13.12034852
201213,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Primary,62,13090,11961,11,17.7419,84,0.64171123,51,82.258,1213,9.26661574
201213,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Secondary,13,14455,12076,2,15.3846,22,0.15219647,11,84.6153,2401,16.61016949
201213,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Total,124,55563,48562,23,18.5483,282,0.50753199,101,81.4516,7283,13.10764358
201213,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Primary,103,32830,29836,21,20.3883,239,0.72799269,82,79.6116,3233,9.84770027
201213,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Secondary,21,22733,18726,2,9.5238,43,0.18915233,19,90.4761,4050,17.81551049
201213,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Total,71,30821,27844,10,14.0845,57,0.18493884,61,85.9154,3034,9.84393758
201213,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Primary,61,17015,15334,8,13.1147,43,0.25271819,53,86.8852,1724,10.13223626
201213,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Secondary,10,13806,12510,2,20,14,0.10140519,8,80,1310,9.48862813
201213,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Total,106,44033,38476,16,15.0943,231,0.52460655,90,84.9056,5788,13.14468694
201213,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Primary,90,23095,21096,15,16.6666,205,0.88763802,75,83.3333,2204,9.54319117
201213,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Secondary,16,20938,17380,1,6.25,26,0.12417614,15,93.75,3584,17.11720317
201213,Academic year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Total,164,61381,53497,28,17.0731,332,0.54088399,136,82.9268,8216,13.38524951
201213,Academic year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Primary,130,27529,24179,23,17.6923,171,0.62116314,107,82.3076,3521,12.79014857
201213,Academic year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Secondary,34,33852,29318,5,14.7058,161,0.47559967,29,85.2941,4695,13.86919532
201213,Academic year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Total,36,19711,18503,13,36.1111,469,2.37938207,23,63.8888,1677,8.50793973
201213,Academic year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Primary,27,10852,10321,11,40.7407,294,2.70917803,16,59.2592,825,7.60228529
201213,Academic year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Secondary,9,8859,8182,2,22.2222,175,1.97539226,7,77.7777,852,9.6173383
201213,Academic year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Total,37,23959,20204,6,16.2162,19,0.07930214,31,83.7837,3774,15.75190951
201213,Academic year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Primary,26,12159,10882,6,23.0769,19,0.15626285,20,76.923,1296,10.65877128
201213,Academic year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Secondary,11,11800,9322,0,0,0,0,11,100,2478,21
201213,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Total,228,76608,64259,27,11.8421,269,0.35113826,201,88.1578,12618,16.47086466
201213,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Primary,199,41552,34752,23,11.5577,123,0.29601463,176,88.4422,6923,16.66105121
201213,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Secondary,29,35056,29507,4,13.7931,146,0.41647649,25,86.2068,5695,16.24543587
201213,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Total,72,34234,29353,7,9.7222,36,0.10515861,65,90.2777,4917,14.36291406
201213,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Primary,61,19948,17118,6,9.836,24,0.12031281,55,90.1639,2854,14.30719872
201213,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Secondary,11,14286,12235,1,9.0909,12,0.08399832,10,90.909,2063,14.44071119
201213,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Total,346,103886,91250,52,15.0289,416,0.40043894,294,84.971,13052,12.56377183
201213,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Primary,309,58102,50478,48,15.5339,307,0.52838112,261,84.466,7931,13.65013253
201213,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Secondary,37,45784,40772,4,10.8108,109,0.23807444,33,89.1891,5121,11.18513018
201213,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Total,83,39988,35659,10,12.0481,132,0.33009903,73,87.9518,4461,11.15584675
201213,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Primary,67,20571,18741,10,14.9253,132,0.64168004,57,85.0746,1962,9.5376987
201213,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Secondary,16,19417,16918,0,0,0,0,16,100,2499,12.87016532
201213,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Total,38,19134,17463,12,31.5789,119,0.62192955,26,68.421,1790,9.35507474
201213,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Primary,30,9696,9058,10,33.3333,93,0.95915842,20,66.6666,731,7.53919142
201213,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Secondary,8,9438,8405,2,25,26,0.27548209,6,75,1059,11.22059758
201213,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Total,268,76445,68161,42,15.6716,330,0.43168291,226,84.3283,8614,11.26823206
201213,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Primary,236,41505,37345,40,16.9491,291,0.70112035,196,83.0508,4451,10.72400916
201213,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Secondary,32,34940,30816,2,6.25,39,0.11161992,30,93.75,4163,11.91471093
201213,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Total,284,89037,81389,64,22.5352,853,0.95802868,220,77.4647,8501,9.54771612
201213,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Primary,245,47610,42718,49,20,188,0.39487503,196,80,5080,10.67002731
201213,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Secondary,39,41427,38671,15,38.4615,665,1.6052333,24,61.5384,3421,8.25789944
201213,Academic year,Local authority,E92000001,England,E12000009,South West,933,E06000066,Somerset,Total,251,73156,66200,57,22.7091,535,0.7313139,194,77.2908,7491,10.23976161
201213,Academic year,Local authority,E92000001,England,E12000009,South West,933,E06000066,Somerset,Primary,212,38285,35339,50,23.5849,367,0.95859997,162,76.415,3313,8.65351966
201213,Academic year,Local authority,E92000001,England,E12000009,South West,933,E06000066,Somerset,Secondary,39,34871,30861,7,17.9487,168,0.48177569,32,82.0512,4178,11.98130251
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Total,1,210,210,1,100,0,0,0,0,0,0
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Primary,1,210,210,1,100,0,0,0,0,0,0
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Secondary,z,z,z,z,z,z,z,z,z,z,z
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Total,52,22861,20387,9,17.3076,131,0.5730283,43,82.6923,2605,11.3949521
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Primary,42,11239,10596,8,19.0476,114,1.01432512,34,80.9523,757,6.73547469
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Secondary,10,11622,9791,1,10,17,0.14627431,9,90,1848,15.90087765
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Total,68,32144,28506,6,8.8235,164,0.51020408,62,91.1764,3802,11.82802389
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Primary,54,18678,17324,6,11.1111,164,0.87803833,48,88.8888,1518,8.12720848
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Secondary,14,13466,11182,0,0,0,0,14,100,2284,16.9612357
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Total,45,19800,16262,10,22.2222,415,2.0959596,35,77.7777,3953,19.96464646
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Primary,35,10590,9118,7,20,98,0.92540132,28,80,1570,14.82530689
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Secondary,10,9210,7144,3,30,317,3.44191097,7,70,2383,25.87404995
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Total,54,23203,20875,6,11.1111,179,0.77145197,48,88.8888,2507,10.80463733
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Primary,44,14076,12607,4,9.0909,72,0.51150895,40,90.909,1541,10.94771242
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Secondary,10,9127,8268,2,20,107,1.17234579,8,80,966,10.58398159
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Total,31,11962,10903,7,22.5806,87,0.72730313,24,77.4193,1146,9.58033774
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Primary,26,7339,6636,5,19.2307,21,0.28614253,21,80.7692,724,9.86510424
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Secondary,5,4623,4267,2,40,66,1.42764439,3,60,422,9.12827169
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Total,74,32718,31175,12,16.2162,535,1.63518552,62,83.7837,2078,6.35124396
201213,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Primary,61,21483,20238,6,9.836,13,0.06051296,55,90.1639,1258,5.85579295
